method,coverage,avg_size,cov_low,cov_medium,cov_high,factor
cwcp_original,0.8333333333333334,0.9166666666666666,0.75,1.0,0.75,SMB
uwcp_λ1.0,0.9166666666666666,1.3333333333333333,1.0,1.0,0.75,SMB
uwcp_λ2.0,0.9166666666666666,1.3333333333333333,1.0,1.0,0.75,SMB
uwcp_λ3.0,1.0,1.5833333333333333,1.0,1.0,1.0,SMB
adaptive_lambda,0.9166666666666666,1.3333333333333333,1.0,1.0,0.75,SMB
split,1.0,1.0,1.0,1.0,1.0,SMB
aci,0.9166666666666666,0.9166666666666666,1.0,0.75,1.0,SMB
cwcp_original,1.0,1.1666666666666667,1.0,1.0,1.0,SMB
uwcp_λ1.0,1.0,1.1666666666666667,1.0,1.0,1.0,SMB
uwcp_λ2.0,1.0,1.25,1.0,1.0,1.0,SMB
uwcp_λ3.0,1.0,1.3333333333333333,1.0,1.0,1.0,SMB
adaptive_lambda,0.9166666666666666,1.1666666666666667,1.0,0.75,1.0,SMB
split,1.0,1.0,1.0,1.0,1.0,SMB
aci,0.9166666666666666,0.9166666666666666,1.0,0.75,1.0,SMB
cwcp_original,1.0,1.25,1.0,1.0,1.0,SMB
uwcp_λ1.0,0.9166666666666666,0.9166666666666666,1.0,0.75,1.0,SMB
uwcp_λ2.0,0.8333333333333334,0.8333333333333334,1.0,0.5,1.0,SMB
uwcp_λ3.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,SMB
adaptive_lambda,1.0,1.0833333333333333,1.0,1.0,1.0,SMB
split,0.75,0.8333333333333334,0.5,1.0,0.75,SMB
aci,0.9166666666666666,1.0,0.75,1.0,1.0,SMB
cwcp_original,0.8333333333333334,0.9166666666666666,0.5,1.0,1.0,SMB
uwcp_λ1.0,0.9166666666666666,1.0,0.75,1.0,1.0,SMB
uwcp_λ2.0,0.9166666666666666,1.0,0.75,1.0,1.0,SMB
uwcp_λ3.0,0.9166666666666666,1.0,0.75,1.0,1.0,SMB
adaptive_lambda,0.8333333333333334,1.0,0.5,1.0,1.0,SMB
split,0.5833333333333334,1.0,0.25,0.75,0.75,SMB
aci,0.75,1.3333333333333333,0.5,0.75,1.0,SMB
cwcp_original,0.5,0.8333333333333334,0.0,0.75,0.75,SMB
uwcp_λ1.0,0.6666666666666666,1.0833333333333333,0.5,0.75,0.75,SMB
uwcp_λ2.0,0.6666666666666666,1.0833333333333333,0.5,0.75,0.75,SMB
uwcp_λ3.0,0.6666666666666666,1.1666666666666667,0.5,0.75,0.75,SMB
adaptive_lambda,0.75,1.25,0.75,0.75,0.75,SMB
split,0.9166666666666666,1.0833333333333333,0.75,1.0,1.0,SMB
aci,0.9166666666666666,1.0,0.75,1.0,1.0,SMB
cwcp_original,0.9166666666666666,1.25,0.75,1.0,1.0,SMB
uwcp_λ1.0,1.0,1.3333333333333333,1.0,1.0,1.0,SMB
uwcp_λ2.0,1.0,1.25,1.0,1.0,1.0,SMB
uwcp_λ3.0,1.0,1.3333333333333333,1.0,1.0,1.0,SMB
adaptive_lambda,1.0,1.4166666666666667,1.0,1.0,1.0,SMB
split,0.9166666666666666,1.4166666666666667,0.75,1.0,1.0,SMB
aci,0.9166666666666666,1.5,0.75,1.0,1.0,SMB
cwcp_original,1.0,2.0,1.0,1.0,1.0,SMB
uwcp_λ1.0,0.75,1.1666666666666667,0.75,0.5,1.0,SMB
uwcp_λ2.0,0.5833333333333334,1.0,0.5,0.5,0.75,SMB
uwcp_λ3.0,0.5,0.9166666666666666,0.25,0.5,0.75,SMB
adaptive_lambda,0.75,1.25,0.75,0.5,1.0,SMB
split,0.6666666666666666,1.0,0.75,0.75,0.5,SMB
aci,0.75,1.1666666666666667,0.75,0.75,0.75,SMB
cwcp_original,0.3333333333333333,0.5833333333333334,0.0,0.5,0.5,SMB
uwcp_λ1.0,1.0,1.9166666666666667,1.0,1.0,1.0,SMB
uwcp_λ2.0,1.0,2.0,1.0,1.0,1.0,SMB
uwcp_λ3.0,1.0,2.0,1.0,1.0,1.0,SMB
adaptive_lambda,1.0,1.8333333333333333,1.0,1.0,1.0,SMB
split,1.0,1.75,1.0,1.0,1.0,SMB
aci,0.9166666666666666,1.6666666666666667,1.0,1.0,0.75,SMB
cwcp_original,1.0,2.0,1.0,1.0,1.0,SMB
uwcp_λ1.0,0.9166666666666666,1.75,1.0,1.0,0.75,SMB
uwcp_λ2.0,0.9166666666666666,1.75,1.0,1.0,0.75,SMB
uwcp_λ3.0,0.9166666666666666,1.75,1.0,1.0,0.75,SMB
adaptive_lambda,0.9166666666666666,1.6666666666666667,1.0,0.75,1.0,SMB
split,0.9166666666666666,1.0,1.0,1.0,0.75,SMB
aci,0.9166666666666666,1.0,1.0,1.0,0.75,SMB
cwcp_original,1.0,1.6666666666666667,1.0,1.0,1.0,SMB
uwcp_λ1.0,0.9166666666666666,1.0833333333333333,1.0,1.0,0.75,SMB
uwcp_λ2.0,1.0,1.4166666666666667,1.0,1.0,1.0,SMB
uwcp_λ3.0,1.0,1.5833333333333333,1.0,1.0,1.0,SMB
adaptive_lambda,0.8333333333333334,0.9166666666666666,1.0,1.0,0.5,SMB
split,0.8333333333333334,1.0,0.75,0.75,1.0,SMB
aci,0.8333333333333334,1.1666666666666667,0.75,0.75,1.0,SMB
cwcp_original,0.9166666666666666,1.6666666666666667,0.75,1.0,1.0,SMB
uwcp_λ1.0,0.8333333333333334,1.0,0.75,0.75,1.0,SMB
uwcp_λ2.0,0.8333333333333334,1.0,0.75,0.75,1.0,SMB
uwcp_λ3.0,0.8333333333333334,1.0,0.75,0.75,1.0,SMB
adaptive_lambda,0.8333333333333334,1.0,0.75,0.75,1.0,SMB
split,1.0,1.0,1.0,1.0,1.0,SMB
aci,1.0,1.0,1.0,1.0,1.0,SMB
cwcp_original,1.0,1.1666666666666667,1.0,1.0,1.0,SMB
uwcp_λ1.0,1.0,1.0,1.0,1.0,1.0,SMB
uwcp_λ2.0,1.0,1.0,1.0,1.0,1.0,SMB
uwcp_λ3.0,1.0,1.0,1.0,1.0,1.0,SMB
adaptive_lambda,1.0,1.0,1.0,1.0,1.0,SMB
split,0.9166666666666666,1.0,1.0,1.0,0.75,SMB
aci,0.9166666666666666,1.0,1.0,1.0,0.75,SMB
cwcp_original,0.9166666666666666,1.0,1.0,1.0,0.75,SMB
uwcp_λ1.0,0.9166666666666666,1.0,1.0,1.0,0.75,SMB
uwcp_λ2.0,0.9166666666666666,1.0,1.0,1.0,0.75,SMB
uwcp_λ3.0,0.9166666666666666,1.0,1.0,1.0,0.75,SMB
adaptive_lambda,0.9166666666666666,1.0,1.0,1.0,0.75,SMB
split,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,SMB
aci,0.8333333333333334,1.0833333333333333,0.5,1.0,1.0,SMB
cwcp_original,0.5833333333333334,0.5833333333333334,0.0,0.75,1.0,SMB
uwcp_λ1.0,0.75,0.9166666666666666,0.75,0.75,0.75,SMB
uwcp_λ2.0,0.8333333333333334,1.0833333333333333,1.0,0.75,0.75,SMB
uwcp_λ3.0,0.8333333333333334,1.1666666666666667,1.0,0.75,0.75,SMB
adaptive_lambda,0.5,0.5833333333333334,0.0,0.5,1.0,SMB
split,0.9166666666666666,1.6666666666666667,1.0,1.0,0.75,SMB
aci,0.9166666666666666,1.4166666666666667,1.0,1.0,0.75,SMB
cwcp_original,0.9166666666666666,1.9166666666666667,0.75,1.0,1.0,SMB
uwcp_λ1.0,0.5833333333333334,0.8333333333333334,0.75,0.5,0.5,SMB
uwcp_λ2.0,0.4166666666666667,0.6666666666666666,0.75,0.25,0.25,SMB
uwcp_λ3.0,0.3333333333333333,0.5833333333333334,0.75,0.25,0.0,SMB
adaptive_lambda,0.6666666666666666,1.0,0.75,0.75,0.5,SMB
split,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,SMB
aci,0.75,0.9166666666666666,0.75,0.75,0.75,SMB
cwcp_original,0.8333333333333334,0.8333333333333334,1.0,1.0,0.5,SMB
uwcp_λ1.0,0.75,0.75,1.0,0.75,0.5,SMB
uwcp_λ2.0,0.75,0.75,1.0,0.75,0.5,SMB
uwcp_λ3.0,0.8333333333333334,0.8333333333333334,1.0,1.0,0.5,SMB
adaptive_lambda,0.75,1.3333333333333333,1.0,0.75,0.5,SMB
split,0.9166666666666666,1.0,0.75,1.0,1.0,SMB
aci,0.8333333333333334,1.0,0.75,1.0,0.75,SMB
cwcp_original,0.75,0.75,0.5,1.0,0.75,SMB
uwcp_λ1.0,1.0,1.25,1.0,1.0,1.0,SMB
uwcp_λ2.0,1.0,1.4166666666666667,1.0,1.0,1.0,SMB
uwcp_λ3.0,1.0,1.6666666666666667,1.0,1.0,1.0,SMB
adaptive_lambda,1.0,2.0,1.0,1.0,1.0,SMB
split,0.9166666666666666,1.0,1.0,1.0,0.75,SMB
aci,0.9166666666666666,1.0,1.0,1.0,0.75,SMB
cwcp_original,0.9166666666666666,1.0,1.0,1.0,0.75,SMB
uwcp_λ1.0,0.9166666666666666,1.0,1.0,1.0,0.75,SMB
uwcp_λ2.0,0.9166666666666666,1.0,1.0,1.0,0.75,SMB
uwcp_λ3.0,0.9166666666666666,1.1666666666666667,1.0,1.0,0.75,SMB
adaptive_lambda,0.9166666666666666,1.0,1.0,1.0,0.75,SMB
split,1.0,1.0,1.0,1.0,1.0,SMB
aci,1.0,1.0,1.0,1.0,1.0,SMB
cwcp_original,1.0,1.0,1.0,1.0,1.0,SMB
uwcp_λ1.0,1.0,1.0,1.0,1.0,1.0,SMB
uwcp_λ2.0,1.0,1.0,1.0,1.0,1.0,SMB
uwcp_λ3.0,1.0,1.0,1.0,1.0,1.0,SMB
adaptive_lambda,1.0,1.25,1.0,1.0,1.0,SMB
split,0.8333333333333334,0.8333333333333334,0.75,1.0,0.75,SMB
aci,0.9166666666666666,0.9166666666666666,0.75,1.0,1.0,SMB
cwcp_original,0.9166666666666666,1.0833333333333333,0.75,1.0,1.0,SMB
uwcp_λ1.0,0.75,0.75,0.5,1.0,0.75,SMB
uwcp_λ2.0,0.75,0.75,0.5,1.0,0.75,SMB
uwcp_λ3.0,0.75,0.75,0.5,1.0,0.75,SMB
adaptive_lambda,0.75,0.75,0.5,1.0,0.75,SMB
split,0.75,0.75,0.75,0.5,1.0,SMB
aci,0.8333333333333334,0.8333333333333334,0.75,0.75,1.0,SMB
cwcp_original,1.0,1.0833333333333333,1.0,1.0,1.0,SMB
uwcp_λ1.0,0.5833333333333334,0.5833333333333334,0.75,0.25,0.75,SMB
uwcp_λ2.0,0.75,0.75,1.0,0.5,0.75,SMB
uwcp_λ3.0,0.8333333333333334,0.8333333333333334,1.0,0.75,0.75,SMB
adaptive_lambda,1.0,1.3333333333333333,1.0,1.0,1.0,SMB
split,0.9166666666666666,1.0,1.0,0.75,1.0,SMB
aci,0.9166666666666666,1.0,1.0,0.75,1.0,SMB
cwcp_original,0.8333333333333334,0.9166666666666666,0.75,0.75,1.0,SMB
uwcp_λ1.0,0.9166666666666666,1.0,1.0,0.75,1.0,SMB
uwcp_λ2.0,0.9166666666666666,1.0,1.0,0.75,1.0,SMB
uwcp_λ3.0,0.9166666666666666,1.0833333333333333,1.0,0.75,1.0,SMB
adaptive_lambda,1.0,1.6666666666666667,1.0,1.0,1.0,SMB
split,0.8333333333333334,1.0,0.75,1.0,0.75,SMB
aci,0.8333333333333334,1.0,0.75,1.0,0.75,SMB
cwcp_original,0.8333333333333334,1.0,0.75,1.0,0.75,SMB
uwcp_λ1.0,0.8333333333333334,1.0,0.75,1.0,0.75,SMB
uwcp_λ2.0,0.8333333333333334,1.0,0.75,1.0,0.75,SMB
uwcp_λ3.0,0.8333333333333334,1.0,0.75,1.0,0.75,SMB
adaptive_lambda,0.8333333333333334,1.0,0.75,1.0,0.75,SMB
split,0.8333333333333334,1.25,0.75,1.0,0.75,SMB
aci,0.8333333333333334,1.5833333333333333,0.75,1.0,0.75,SMB
cwcp_original,0.8333333333333334,1.25,0.75,1.0,0.75,SMB
uwcp_λ1.0,0.8333333333333334,1.1666666666666667,0.75,1.0,0.75,SMB
uwcp_λ2.0,0.8333333333333334,1.25,0.75,1.0,0.75,SMB
uwcp_λ3.0,0.8333333333333334,1.25,0.75,1.0,0.75,SMB
adaptive_lambda,0.8333333333333334,1.5833333333333333,0.75,1.0,0.75,SMB
split,0.9166666666666666,1.8333333333333333,1.0,0.75,1.0,SMB
aci,0.9166666666666666,1.8333333333333333,1.0,0.75,1.0,SMB
cwcp_original,1.0,1.5,1.0,1.0,1.0,SMB
uwcp_λ1.0,0.9166666666666666,1.5833333333333333,1.0,0.75,1.0,SMB
uwcp_λ2.0,0.9166666666666666,1.5833333333333333,1.0,0.75,1.0,SMB
uwcp_λ3.0,0.9166666666666666,1.5833333333333333,1.0,0.75,1.0,SMB
adaptive_lambda,1.0,1.5833333333333333,1.0,1.0,1.0,SMB
split,1.0,1.0,1.0,1.0,1.0,SMB
aci,1.0,1.0,1.0,1.0,1.0,SMB
cwcp_original,1.0,1.0,1.0,1.0,1.0,SMB
uwcp_λ1.0,1.0,1.0,1.0,1.0,1.0,SMB
uwcp_λ2.0,1.0,1.0,1.0,1.0,1.0,SMB
uwcp_λ3.0,1.0,1.0,1.0,1.0,1.0,SMB
adaptive_lambda,1.0,1.3333333333333333,1.0,1.0,1.0,SMB
split,0.8333333333333334,1.0,0.75,0.75,1.0,SMB
aci,0.8333333333333334,1.0,0.75,0.75,1.0,SMB
cwcp_original,0.8333333333333334,1.0,0.75,0.75,1.0,SMB
uwcp_λ1.0,0.8333333333333334,1.0,0.75,0.75,1.0,SMB
uwcp_λ2.0,0.8333333333333334,1.0,0.75,0.75,1.0,SMB
uwcp_λ3.0,0.8333333333333334,1.0,0.75,0.75,1.0,SMB
adaptive_lambda,0.9166666666666666,1.5,1.0,0.75,1.0,SMB
split,0.75,0.8333333333333334,0.25,1.0,1.0,SMB
aci,0.75,1.0,0.5,0.75,1.0,SMB
cwcp_original,1.0,2.0,1.0,1.0,1.0,SMB
uwcp_λ1.0,0.4166666666666667,0.4166666666666667,0.25,0.5,0.5,SMB
uwcp_λ2.0,0.08333333333333333,0.08333333333333333,0.25,0.0,0.0,SMB
uwcp_λ3.0,0.08333333333333333,0.08333333333333333,0.25,0.0,0.0,SMB
adaptive_lambda,0.16666666666666666,0.16666666666666666,0.25,0.0,0.25,SMB
split,1.0,1.25,1.0,1.0,1.0,SMB
aci,1.0,1.1666666666666667,1.0,1.0,1.0,SMB
cwcp_original,1.0,1.4166666666666667,1.0,1.0,1.0,SMB
uwcp_λ1.0,1.0,1.9166666666666667,1.0,1.0,1.0,SMB
uwcp_λ2.0,1.0,1.75,1.0,1.0,1.0,SMB
uwcp_λ3.0,1.0,1.75,1.0,1.0,1.0,SMB
adaptive_lambda,0.9166666666666666,1.6666666666666667,1.0,1.0,0.75,SMB
split,0.8333333333333334,1.0833333333333333,0.75,1.0,0.75,SMB
aci,0.8333333333333334,1.25,0.75,1.0,0.75,SMB
cwcp_original,0.8333333333333334,1.0,0.75,1.0,0.75,SMB
uwcp_λ1.0,0.9166666666666666,1.4166666666666667,1.0,1.0,0.75,SMB
uwcp_λ2.0,0.9166666666666666,1.4166666666666667,1.0,1.0,0.75,SMB
uwcp_λ3.0,0.9166666666666666,1.4166666666666667,1.0,1.0,0.75,SMB
adaptive_lambda,0.9166666666666666,1.5,1.0,1.0,0.75,SMB
split,1.0,1.4166666666666667,1.0,1.0,1.0,SMB
aci,0.9166666666666666,1.1666666666666667,0.75,1.0,1.0,SMB
cwcp_original,0.9166666666666666,1.25,0.75,1.0,1.0,SMB
uwcp_λ1.0,1.0,1.6666666666666667,1.0,1.0,1.0,SMB
uwcp_λ2.0,1.0,1.5833333333333333,1.0,1.0,1.0,SMB
uwcp_λ3.0,1.0,1.5833333333333333,1.0,1.0,1.0,SMB
adaptive_lambda,0.9166666666666666,1.3333333333333333,0.75,1.0,1.0,SMB
split,0.75,1.0,0.75,0.75,0.75,SMB
aci,0.8333333333333334,1.1666666666666667,0.75,1.0,0.75,SMB
cwcp_original,0.75,1.0,0.75,0.75,0.75,SMB
uwcp_λ1.0,0.75,1.0,0.75,0.75,0.75,SMB
uwcp_λ2.0,0.75,1.0,0.75,0.75,0.75,SMB
uwcp_λ3.0,0.75,1.0,0.75,0.75,0.75,SMB
adaptive_lambda,0.75,1.0,0.75,0.75,0.75,SMB
split,0.6666666666666666,1.0,0.75,0.75,0.5,SMB
aci,0.8333333333333334,1.6666666666666667,1.0,1.0,0.5,SMB
cwcp_original,0.6666666666666666,1.0833333333333333,0.75,0.75,0.5,SMB
uwcp_λ1.0,0.8333333333333334,1.4166666666666667,1.0,1.0,0.5,SMB
uwcp_λ2.0,0.8333333333333334,1.5833333333333333,1.0,1.0,0.5,SMB
uwcp_λ3.0,0.8333333333333334,1.5833333333333333,1.0,1.0,0.5,SMB
adaptive_lambda,0.75,1.0833333333333333,1.0,0.75,0.5,SMB
split,0.9166666666666666,1.75,1.0,0.75,1.0,HML
aci,0.9166666666666666,1.6666666666666667,1.0,0.75,1.0,HML
cwcp_original,0.8333333333333334,1.1666666666666667,0.75,0.75,1.0,HML
uwcp_λ1.0,1.0,1.75,1.0,1.0,1.0,HML
uwcp_λ2.0,1.0,1.75,1.0,1.0,1.0,HML
uwcp_λ3.0,1.0,1.75,1.0,1.0,1.0,HML
adaptive_lambda,1.0,1.75,1.0,1.0,1.0,HML
split,0.9166666666666666,1.4166666666666667,1.0,1.0,0.75,HML
aci,0.9166666666666666,1.5,1.0,1.0,0.75,HML
cwcp_original,0.8333333333333334,1.25,0.75,1.0,0.75,HML
uwcp_λ1.0,1.0,1.75,1.0,1.0,1.0,HML
uwcp_λ2.0,1.0,1.75,1.0,1.0,1.0,HML
uwcp_λ3.0,1.0,2.0,1.0,1.0,1.0,HML
adaptive_lambda,1.0,1.4166666666666667,1.0,1.0,1.0,HML
split,0.9166666666666666,1.0833333333333333,1.0,1.0,0.75,HML
aci,0.9166666666666666,1.25,1.0,1.0,0.75,HML
cwcp_original,1.0,1.25,1.0,1.0,1.0,HML
uwcp_λ1.0,1.0,2.0,1.0,1.0,1.0,HML
uwcp_λ2.0,1.0,2.0,1.0,1.0,1.0,HML
uwcp_λ3.0,1.0,2.0,1.0,1.0,1.0,HML
adaptive_lambda,1.0,1.3333333333333333,1.0,1.0,1.0,HML
split,0.9166666666666666,1.6666666666666667,0.75,1.0,1.0,HML
aci,0.9166666666666666,1.75,0.75,1.0,1.0,HML
cwcp_original,0.75,1.4166666666666667,0.25,1.0,1.0,HML
uwcp_λ1.0,1.0,1.3333333333333333,1.0,1.0,1.0,HML
uwcp_λ2.0,1.0,1.3333333333333333,1.0,1.0,1.0,HML
uwcp_λ3.0,0.8333333333333334,1.1666666666666667,1.0,1.0,0.5,HML
adaptive_lambda,0.9166666666666666,1.5,0.75,1.0,1.0,HML
split,0.9166666666666666,1.4166666666666667,1.0,1.0,0.75,HML
aci,0.9166666666666666,1.25,1.0,1.0,0.75,HML
cwcp_original,1.0,2.0,1.0,1.0,1.0,HML
uwcp_λ1.0,0.3333333333333333,0.3333333333333333,0.75,0.25,0.0,HML
uwcp_λ2.0,0.25,0.25,0.5,0.25,0.0,HML
uwcp_λ3.0,0.25,0.25,0.5,0.25,0.0,HML
adaptive_lambda,1.0,1.8333333333333333,1.0,1.0,1.0,HML
split,1.0,1.4166666666666667,1.0,1.0,1.0,HML
aci,0.9166666666666666,1.25,0.75,1.0,1.0,HML
cwcp_original,1.0,2.0,1.0,1.0,1.0,HML
uwcp_λ1.0,0.9166666666666666,1.3333333333333333,1.0,1.0,0.75,HML
uwcp_λ2.0,0.9166666666666666,1.5833333333333333,1.0,1.0,0.75,HML
uwcp_λ3.0,0.8333333333333334,1.5833333333333333,1.0,1.0,0.5,HML
adaptive_lambda,0.8333333333333334,1.25,0.5,1.0,1.0,HML
split,1.0,1.75,1.0,1.0,1.0,HML
aci,0.9166666666666666,1.5833333333333333,1.0,1.0,0.75,HML
cwcp_original,0.75,1.1666666666666667,0.25,1.0,1.0,HML
uwcp_λ1.0,0.9166666666666666,1.5,1.0,1.0,0.75,HML
uwcp_λ2.0,0.9166666666666666,1.6666666666666667,1.0,1.0,0.75,HML
uwcp_λ3.0,0.9166666666666666,1.6666666666666667,1.0,1.0,0.75,HML
adaptive_lambda,0.9166666666666666,1.5833333333333333,1.0,1.0,0.75,HML
split,1.0,1.1666666666666667,1.0,1.0,1.0,HML
aci,0.9166666666666666,0.9166666666666666,1.0,0.75,1.0,HML
cwcp_original,0.9166666666666666,0.9166666666666666,0.75,1.0,1.0,HML
uwcp_λ1.0,1.0,1.9166666666666667,1.0,1.0,1.0,HML
uwcp_λ2.0,1.0,2.0,1.0,1.0,1.0,HML
uwcp_λ3.0,1.0,2.0,1.0,1.0,1.0,HML
adaptive_lambda,1.0,1.1666666666666667,1.0,1.0,1.0,HML
split,0.8333333333333334,1.6666666666666667,0.75,1.0,0.75,HML
aci,0.8333333333333334,1.75,0.75,1.0,0.75,HML
cwcp_original,0.9166666666666666,1.8333333333333333,0.75,1.0,1.0,HML
uwcp_λ1.0,0.8333333333333334,1.3333333333333333,0.75,1.0,0.75,HML
uwcp_λ2.0,0.75,1.25,0.75,0.75,0.75,HML
uwcp_λ3.0,0.9166666666666666,1.6666666666666667,1.0,1.0,0.75,HML
adaptive_lambda,0.75,1.5833333333333333,0.5,1.0,0.75,HML
split,1.0,2.0,1.0,1.0,1.0,HML
aci,1.0,1.8333333333333333,1.0,1.0,1.0,HML
cwcp_original,1.0,2.0,1.0,1.0,1.0,HML
uwcp_λ1.0,1.0,1.75,1.0,1.0,1.0,HML
uwcp_λ2.0,1.0,1.75,1.0,1.0,1.0,HML
uwcp_λ3.0,1.0,1.6666666666666667,1.0,1.0,1.0,HML
adaptive_lambda,1.0,2.0,1.0,1.0,1.0,HML
split,0.9166666666666666,1.0,1.0,0.75,1.0,HML
aci,0.9166666666666666,1.0833333333333333,1.0,0.75,1.0,HML
cwcp_original,0.8333333333333334,0.9166666666666666,0.75,0.75,1.0,HML
uwcp_λ1.0,1.0,1.4166666666666667,1.0,1.0,1.0,HML
uwcp_λ2.0,1.0,1.3333333333333333,1.0,1.0,1.0,HML
uwcp_λ3.0,1.0,1.5,1.0,1.0,1.0,HML
adaptive_lambda,1.0,1.5833333333333333,1.0,1.0,1.0,HML
split,0.9166666666666666,1.1666666666666667,1.0,0.75,1.0,HML
aci,0.9166666666666666,1.0833333333333333,1.0,0.75,1.0,HML
cwcp_original,0.5833333333333334,0.6666666666666666,0.5,0.25,1.0,HML
uwcp_λ1.0,1.0,2.0,1.0,1.0,1.0,HML
uwcp_λ2.0,1.0,2.0,1.0,1.0,1.0,HML
uwcp_λ3.0,1.0,2.0,1.0,1.0,1.0,HML
adaptive_lambda,1.0,2.0,1.0,1.0,1.0,HML
split,0.9166666666666666,1.0,0.75,1.0,1.0,HML
aci,0.9166666666666666,1.0,0.75,1.0,1.0,HML
cwcp_original,0.9166666666666666,1.3333333333333333,0.75,1.0,1.0,HML
uwcp_λ1.0,1.0,1.25,1.0,1.0,1.0,HML
uwcp_λ2.0,1.0,1.5,1.0,1.0,1.0,HML
uwcp_λ3.0,1.0,1.6666666666666667,1.0,1.0,1.0,HML
adaptive_lambda,1.0,1.25,1.0,1.0,1.0,HML
split,1.0,1.3333333333333333,1.0,1.0,1.0,HML
aci,1.0,1.1666666666666667,1.0,1.0,1.0,HML
cwcp_original,1.0,2.0,1.0,1.0,1.0,HML
uwcp_λ1.0,1.0,1.0,1.0,1.0,1.0,HML
uwcp_λ2.0,0.8333333333333334,0.8333333333333334,1.0,1.0,0.5,HML
uwcp_λ3.0,0.75,0.75,1.0,1.0,0.25,HML
adaptive_lambda,1.0,1.75,1.0,1.0,1.0,HML
split,0.9166666666666666,1.0,1.0,1.0,0.75,HML
aci,0.9166666666666666,1.0,1.0,1.0,0.75,HML
cwcp_original,0.9166666666666666,1.0,1.0,1.0,0.75,HML
uwcp_λ1.0,0.9166666666666666,1.0,1.0,1.0,0.75,HML
uwcp_λ2.0,0.9166666666666666,1.1666666666666667,1.0,1.0,0.75,HML
uwcp_λ3.0,0.9166666666666666,1.0,1.0,1.0,0.75,HML
adaptive_lambda,0.9166666666666666,1.0,1.0,1.0,0.75,HML
split,0.8333333333333334,1.0,0.75,0.75,1.0,HML
aci,0.8333333333333334,1.0,0.75,0.75,1.0,HML
cwcp_original,0.75,0.9166666666666666,0.5,0.75,1.0,HML
uwcp_λ1.0,0.9166666666666666,1.25,1.0,0.75,1.0,HML
uwcp_λ2.0,0.9166666666666666,1.3333333333333333,1.0,0.75,1.0,HML
uwcp_λ3.0,0.9166666666666666,1.4166666666666667,1.0,0.75,1.0,HML
adaptive_lambda,0.8333333333333334,1.0,0.75,0.75,1.0,HML
split,1.0,1.0,1.0,1.0,1.0,HML
aci,1.0,1.0,1.0,1.0,1.0,HML
cwcp_original,1.0,1.0,1.0,1.0,1.0,HML
uwcp_λ1.0,1.0,1.0,1.0,1.0,1.0,HML
uwcp_λ2.0,1.0,1.0,1.0,1.0,1.0,HML
uwcp_λ3.0,1.0,1.0,1.0,1.0,1.0,HML
adaptive_lambda,1.0,1.25,1.0,1.0,1.0,HML
split,1.0,1.9166666666666667,1.0,1.0,1.0,HML
aci,0.9166666666666666,1.75,1.0,0.75,1.0,HML
cwcp_original,0.8333333333333334,1.4166666666666667,1.0,0.5,1.0,HML
uwcp_λ1.0,0.75,1.3333333333333333,1.0,0.5,0.75,HML
uwcp_λ2.0,0.75,1.3333333333333333,1.0,0.5,0.75,HML
uwcp_λ3.0,0.75,1.25,1.0,0.5,0.75,HML
adaptive_lambda,1.0,1.9166666666666667,1.0,1.0,1.0,HML
split,0.5833333333333334,1.1666666666666667,0.75,0.75,0.25,HML
aci,0.8333333333333334,1.75,0.75,1.0,0.75,HML
cwcp_original,1.0,1.9166666666666667,1.0,1.0,1.0,HML
uwcp_λ1.0,0.5,1.0,0.75,0.5,0.25,HML
uwcp_λ2.0,0.5,1.0,0.75,0.5,0.25,HML
uwcp_λ3.0,0.5,1.0,0.75,0.5,0.25,HML
adaptive_lambda,0.9166666666666666,1.75,1.0,1.0,0.75,HML
split,1.0,2.0,1.0,1.0,1.0,HML
aci,1.0,2.0,1.0,1.0,1.0,HML
cwcp_original,0.75,1.4166666666666667,0.5,0.75,1.0,HML
uwcp_λ1.0,1.0,2.0,1.0,1.0,1.0,HML
uwcp_λ2.0,1.0,2.0,1.0,1.0,1.0,HML
uwcp_λ3.0,1.0,2.0,1.0,1.0,1.0,HML
adaptive_lambda,1.0,2.0,1.0,1.0,1.0,HML
split,1.0,1.75,1.0,1.0,1.0,HML
aci,1.0,1.6666666666666667,1.0,1.0,1.0,HML
cwcp_original,1.0,1.8333333333333333,1.0,1.0,1.0,HML
uwcp_λ1.0,1.0,2.0,1.0,1.0,1.0,HML
uwcp_λ2.0,1.0,2.0,1.0,1.0,1.0,HML
uwcp_λ3.0,1.0,2.0,1.0,1.0,1.0,HML
adaptive_lambda,1.0,1.5833333333333333,1.0,1.0,1.0,HML
split,1.0,1.9166666666666667,1.0,1.0,1.0,HML
aci,1.0,1.5,1.0,1.0,1.0,HML
cwcp_original,1.0,2.0,1.0,1.0,1.0,HML
uwcp_λ1.0,0.9166666666666666,1.75,1.0,1.0,0.75,HML
uwcp_λ2.0,1.0,1.9166666666666667,1.0,1.0,1.0,HML
uwcp_λ3.0,0.9166666666666666,1.8333333333333333,1.0,1.0,0.75,HML
adaptive_lambda,1.0,1.9166666666666667,1.0,1.0,1.0,HML
split,0.9166666666666666,1.5833333333333333,1.0,0.75,1.0,HML
aci,0.9166666666666666,1.25,1.0,0.75,1.0,HML
